Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
"#BO:CW Colt XM177E1 Commando ""XM4""								",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_trig_pull_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_trig_pull4.wav			wpn_t9_shot_npc		wpn_t9_amp63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_trig_pull_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_trig_pull5.wav			wpn_t9_shot_npc		wpn_t9_amp63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_trig_pull_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_trig_pull6.wav			wpn_t9_shot_npc		wpn_t9_amp63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech1.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech2.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech3.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech4.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech5.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech6.wav			wpn_t9_shot_plr		wpn_t9_amp63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech1.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech2.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech3.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech4.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech5.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mech_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_mech6.wav			wpn_t9_shot_npc		wpn_t9_amp63_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_sub_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_sub.wav			wpn_t9_shot_plr		wpn_t9_amp63_tail_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_sub_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_sub.wav			wpn_t9_shot_npc		wpn_t9_amp63_tail_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_tail_plr			skye_ports\t5_pm63\fire\wpn_t5_pm63_tail.wav			wpn_t9_reverb_ext_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_tail_npc			skye_ports\t5_pm63\fire\wpn_t5_pm63_tail.wav			wpn_t9_reverb_ext_npc		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_tail_plr			skye_ports\t5_pm63\fire\wpn_t5_pm63_tail.wav			wpn_t9_reverb_int_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_tail_npc			skye_ports\t5_pm63\fire\wpn_t5_pm63_tail.wav			wpn_t9_reverb_int_npc		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_pap_flux_plr			skye_ports\t9_amp63\fire\wpn_t9_amp63_pap_flux.wav			wpn_t9_pap_shot_plr		wpn_t9_amp63_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_pap_flux_npc			skye_ports\t9_amp63\fire\wpn_t9_amp63_pap_flux.wav			wpn_t9_pap_shot_npc		wpn_t9_amp63_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_end			skye_ports\t9_amp63\foley\wpn_t9_amp63_end.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_fdw_first_raise			skye_ports\t9_amp63\foley\wpn_t9_amp63_fdw_first_raise.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_fdw_inspect_part1			skye_ports\t9_amp63\foley\wpn_t9_amp63_fdw_inspect_part1.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_fdw_inspect_part2			skye_ports\t9_amp63\foley\wpn_t9_amp63_fdw_inspect_part2.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_fdw_inspect_part3			skye_ports\t9_amp63\foley\wpn_t9_amp63_fdw_inspect_part3.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_fdw_inspect_part4			skye_ports\t9_amp63\foley\wpn_t9_amp63_fdw_inspect_part4.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_inspect_part1			skye_ports\t9_amp63\foley\wpn_t9_amp63_inspect_part1.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_inspect_part2			skye_ports\t9_amp63\foley\wpn_t9_amp63_inspect_part2.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_inspect_part3			skye_ports\t9_amp63\foley\wpn_t9_amp63_inspect_part3.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_end			skye_ports\t9_amp63\foley\wpn_t9_amp63_ldw_end.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_mag_in			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_in.wav			wpn_t9_reload_plr		wpn_t5_pm63_futz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_mag_out			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_out.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_slide_back			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_back.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_slide_forward			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_forward.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_ldw_start			skye_ports\t9_amp63\foley\wpn_t9_amp63_ldw_start.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mag_in			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_in.wav			wpn_t9_reload_plr		wpn_t5_pm63_futz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_mag_out			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_out.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_end			skye_ports\t9_amp63\foley\wpn_t9_amp63_rdw_end.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_mag_in			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_in.wav			wpn_t9_reload_plr		wpn_t5_pm63_futz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_mag_out			skye_ports\t5_pm63\foley\wpn_t5_pm63_mag_out.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_slide_back			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_back.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_slide_forward			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_forward.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_rdw_start			skye_ports\t9_amp63\foley\wpn_t9_amp63_rdw_start.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_slide_back			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_back.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_slide_forward			skye_ports\t5_pm63\foley\wpn_t5_pm63_bolt_forward.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_amp63_start			skye_ports\t9_amp63\foley\wpn_t9_amp63_start.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#BO:CW Eugene Stoner's Stoner 63A Commando								",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot1.wav			wpn_t9_shot_plr		wpn_t9_stoner63_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot2.wav			wpn_t9_shot_plr		wpn_t9_stoner63_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot3.wav			wpn_t9_shot_plr		wpn_t9_stoner63_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot4.wav			wpn_t9_shot_plr		wpn_t9_stoner63_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot5.wav			wpn_t9_shot_plr		wpn_t9_stoner63_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot1.wav			wpn_t9_shot_npc		wpn_t9_stoner63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot2.wav			wpn_t9_shot_npc		wpn_t9_stoner63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot3.wav			wpn_t9_shot_npc		wpn_t9_stoner63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot4.wav			wpn_t9_shot_npc		wpn_t9_stoner63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot5.wav			wpn_t9_shot_npc		wpn_t9_stoner63_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot1.wav			wpn_t9_shot_plr		wpn_t9_stoner63_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot2.wav			wpn_t9_shot_plr		wpn_t9_stoner63_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot3.wav			wpn_t9_shot_plr		wpn_t9_stoner63_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot4.wav			wpn_t9_shot_plr		wpn_t9_stoner63_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_plr			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot5.wav			wpn_t9_shot_plr		wpn_t9_stoner63_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot1.wav			wpn_t9_shot_npc		wpn_t9_stoner63_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot2.wav			wpn_t9_shot_npc		wpn_t9_stoner63_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot3.wav			wpn_t9_shot_npc		wpn_t9_stoner63_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot4.wav			wpn_t9_shot_npc		wpn_t9_stoner63_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_pap_shot_npc			skye_ports\t5_stoner63\fire\wpn_t5_stoner63_shot5.wav			wpn_t9_shot_npc		wpn_t9_stoner63_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_mech_plr			skye_ports\t9_stoner63\fire\wpn_t9_stoner63_mech1.wav			wpn_t9_shot_plr		wpn_t9_stoner63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_stoner63_mech_plr			skye_ports\t9_stoner63\fire\wpn_t9_stoner63_mech2.wav			wpn_t9_shot_plr		wpn_t9_stoner63_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
